,offer_accepted,reward,mailer_type,income_level,#_bank_accounts_open,overdraft_protection,credit_rating,#_credit_cards_held,#_homes_owned,household_size,own_your_home,average_balance
4020,No,Air Miles,Postcard,Medium,1,No,High,2,1,5,Yes,6.9440872082295275
4021,No,Air Miles,Postcard,Low,more than 1,No,Medium,more than 2,more than 1,3,Yes,7.04141166379481
4022,No,Points,Letter,Medium,more than 1,No,High,1,more than 1,3,Yes,7.062834099382218
4023,No,Cash Back,Postcard,High,1,No,High,1,more than 1,2,Yes,6.823286122355687
4024,No,Air Miles,Letter,Medium,1,No,High,more than 2,1,5,Yes,7.436322584224285
4025,Yes,Air Miles,Postcard,Medium,1,No,Medium,2,1,2,Yes,6.90625415285587
4026,No,Points,Postcard,Low,1,Yes,High,2,1,1,Yes,6.966495774004737
4027,No,Air Miles,Postcard,Medium,1,No,Medium,more than 2,more than 1,2,Yes,7.15030922381617
4028,No,Points,Letter,Low,more than 1,No,Medium,2,1,2,Yes,7.076653815443951
4029,No,Cash Back,Postcard,High,more than 1,No,High,more than 2,1,4,No,6.990256500493881
4030,No,Cash Back,Postcard,Medium,1,No,Low,2,1,6,No,7.144801735465339
4031,No,Points,Postcard,High,1,No,Low,1,1,4,No,7.111716010879573
4032,No,Points,Letter,Low,1,No,Low,2,1,4,No,6.984253249954862
4033,No,Air Miles,Letter,Low,more than 1,No,Medium,1,1,1,No,6.984947774812043
4034,No,Air Miles,Letter,High,1,No,Low,2,more than 1,2,Yes,7.172808233373557
4035,Yes,Air Miles,Postcard,High,1,No,Medium,more than 2,1,2,Yes,7.168965031102803
4036,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,2,Yes,7.067106697208567
4037,No,Points,Letter,Medium,1,No,High,2,1,4,No,6.967202737625557
4038,No,Points,Postcard,Medium,1,No,Low,2,1,4,Yes,6.756350824822904
4039,No,Air Miles,Postcard,Medium,more than 1,No,Medium,2,1,3,Yes,6.949137116760906
4040,No,Cash Back,Postcard,Low,1,Yes,Medium,more than 2,1,3,Yes,6.86171134048073
4041,Yes,Air Miles,Letter,Medium,1,No,Low,2,more than 1,3,Yes,6.853299093186078
4042,No,Air Miles,Letter,High,1,No,Low,2,1,5,No,6.840813873228256
4043,No,Points,Postcard,Low,1,No,Low,more than 2,1,4,Yes,6.618405149429659
4044,No,Points,Postcard,Medium,1,No,Low,2,1,4,Yes,6.926086235666861
4045,No,Cash Back,Letter,Medium,1,No,Medium,more than 2,1,4,Yes,6.945291882510863
4046,No,Cash Back,Letter,Low,1,No,High,more than 2,1,4,Yes,6.811794887836226
4047,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,2,No,6.903747257584598
4048,No,Points,Letter,High,1,No,High,2,more than 1,2,Yes,6.48844476405192
4049,No,Air Miles,Letter,Medium,1,No,Medium,2,1,3,No,6.83249279448159
4050,No,Points,Letter,High,1,No,Low,1,more than 1,3,Yes,7.185576391587043
4051,No,Cash Back,Letter,Medium,1,No,Medium,1,1,4,Yes,6.7443536070406935
4052,No,Points,Postcard,Low,1,No,Medium,more than 2,1,2,Yes,7.152464608210908
4053,No,Cash Back,Postcard,Medium,1,No,High,more than 2,1,3,Yes,6.880384082186005
4054,No,Points,Postcard,Medium,1,No,High,2,1,2,Yes,7.1510935375818665
4055,No,Air Miles,Letter,High,1,No,Medium,1,1,2,No,6.6163998011640475
4056,No,Cash Back,Letter,Medium,1,No,High,2,1,3,No,6.98933526597456
4057,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,Yes,6.69980817454921
4058,No,Cash Back,Postcard,Medium,1,No,High,2,1,3,No,6.713867085816717
4059,No,Cash Back,Letter,Medium,more than 1,No,Medium,more than 2,1,4,Yes,6.59748670785756
4060,No,Points,Postcard,Low,1,No,High,2,more than 1,2,Yes,7.121858085644198
4061,No,Air Miles,Postcard,High,1,No,High,2,more than 1,1,Yes,7.428184638890823
4062,No,Air Miles,Postcard,High,1,Yes,High,more than 2,1,6,No,6.938769332511306
4063,No,Points,Postcard,High,1,No,Low,2,more than 1,3,No,6.968379900798572
4064,No,Air Miles,Postcard,Medium,1,No,Medium,2,more than 1,2,No,7.322510433997394
4065,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,Yes,7.029751648291389
4066,No,Cash Back,Postcard,Low,1,Yes,Low,2,1,5,Yes,7.068810637982925
4067,No,Points,Letter,High,1,No,High,1,1,3,Yes,7.172040773627522
4068,Yes,Air Miles,Postcard,Medium,more than 1,No,Low,2,1,2,Yes,6.9782137426306985
4069,Yes,Air Miles,Postcard,Medium,1,No,Medium,2,more than 1,5,No,6.827087375914682
4070,No,Points,Postcard,Medium,1,No,High,2,1,2,No,7.07284589884773
4071,No,Cash Back,Letter,High,1,No,High,1,more than 1,6,No,6.745236349484363
4072,No,Air Miles,Letter,Medium,more than 1,Yes,Medium,more than 2,1,5,No,7.132497551660044
4073,No,Cash Back,Letter,High,1,No,High,1,1,3,Yes,7.132297851210054
4074,No,Air Miles,Letter,Medium,more than 1,No,Medium,2,more than 1,2,No,6.896947080265534
4075,No,Cash Back,Letter,High,1,No,High,2,1,2,Yes,6.679599185844383
4076,No,Air Miles,Postcard,High,1,No,High,more than 2,1,3,Yes,6.276173454080347
4077,No,Points,Letter,High,more than 1,No,Medium,2,1,3,Yes,7.192370152384448
4078,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,3,No,7.162785019158669
4079,No,Cash Back,Letter,Medium,1,No,High,2,1,2,No,7.2461898746310816
4080,No,Points,Postcard,Low,1,No,Medium,more than 2,1,4,Yes,7.181021439699557
4081,No,Cash Back,Postcard,Low,1,No,High,more than 2,more than 1,5,Yes,6.842683282238422
4082,No,Points,Postcard,Low,more than 1,No,High,2,1,4,Yes,6.935856709093012
4083,No,Air Miles,Letter,Medium,1,No,High,1,1,4,No,6.97844670710467
4084,No,Air Miles,Letter,Medium,more than 1,No,Low,2,1,5,No,6.945051063725834
4085,No,Points,Letter,Medium,1,No,Medium,more than 2,1,3,No,7.080447286800249
4086,No,Cash Back,Letter,Low,more than 1,No,High,2,more than 1,3,Yes,6.905753276311464
4087,No,Air Miles,Letter,Low,1,No,Low,2,1,4,Yes,7.023981547950269
4088,No,Cash Back,Letter,High,1,No,Low,more than 2,1,3,Yes,6.617737146732808
4089,No,Points,Postcard,Medium,1,No,High,1,1,4,No,6.988413181999592
4090,No,Cash Back,Postcard,Medium,1,No,Low,more than 2,1,3,Yes,6.534152144022717
4091,No,Points,Postcard,Medium,more than 1,No,Low,2,1,5,Yes,7.465798402357239
4092,No,Points,Letter,Medium,1,No,Medium,more than 2,1,2,Yes,6.847474348097207
4093,No,Points,Letter,High,1,No,Medium,1,1,3,Yes,6.943122422819428
4094,No,Points,Postcard,Low,more than 1,No,High,2,1,2,Yes,6.9474566458336895
4095,No,Points,Postcard,Medium,1,No,Medium,1,1,2,Yes,6.704720680590641
4096,No,Points,Letter,High,1,No,High,2,more than 1,4,No,6.915723448631314
4097,No,Points,Letter,High,1,Yes,Low,1,1,5,Yes,7.514118329457191
4098,No,Points,Letter,Medium,more than 1,No,Low,2,1,3,No,6.7690677592082436
4099,No,Points,Postcard,Medium,more than 1,No,Medium,2,1,2,Yes,6.977281341630747
4100,No,Cash Back,Postcard,Low,1,Yes,Medium,more than 2,1,5,Yes,6.85935253975397
4101,No,Cash Back,Postcard,Low,more than 1,No,Low,2,1,3,Yes,6.675192505751435
4102,No,Cash Back,Postcard,High,more than 1,No,Low,more than 2,more than 1,5,Yes,7.205078228470598
4103,No,Air Miles,Postcard,Medium,more than 1,No,Medium,1,1,5,No,7.104144092987527
4104,No,Cash Back,Postcard,High,1,No,Low,1,1,4,Yes,7.1994916217619584
4105,No,Cash Back,Postcard,High,1,No,Low,2,1,3,Yes,6.883718701153896
4106,No,Air Miles,Postcard,High,1,No,Low,1,1,2,Yes,6.977281341630747
4107,No,Points,Postcard,High,1,No,Medium,2,1,4,Yes,6.497528853772263
4108,Yes,Air Miles,Postcard,Low,1,No,Low,2,1,3,Yes,6.930005887916956
4109,No,Cash Back,Letter,Low,1,No,Medium,more than 2,1,4,No,7.02108396428914
4110,No,Cash Back,Letter,High,1,No,Medium,2,1,2,Yes,6.984253249954862
4111,No,Air Miles,Postcard,Low,1,No,Medium,1,more than 1,3,Yes,7.008731196322139
4112,No,Points,Postcard,Medium,1,No,High,2,1,3,Yes,7.0044281662423975
4113,No,Air Miles,Letter,High,more than 1,No,Low,more than 2,1,1,Yes,7.044905117129371
4114,No,Air Miles,Postcard,Medium,1,No,Low,2,more than 1,3,Yes,7.123874215359383
4115,No,Air Miles,Postcard,High,1,No,High,1,1,3,Yes,7.318207928601341
4116,No,Cash Back,Postcard,Medium,more than 1,No,High,1,more than 1,4,Yes,6.755768921984255
4117,No,Cash Back,Letter,High,1,No,Medium,2,1,3,Yes,7.060261750696906
4118,No,Points,Letter,Medium,1,No,Medium,1,more than 1,2,Yes,7.1471658027602185
4119,No,Air Miles,Postcard,Low,1,No,High,1,1,2,Yes,7.058328137461511
4120,No,Air Miles,Letter,Medium,more than 1,No,Medium,1,1,3,No,6.836527769693769
4121,Yes,Points,Postcard,High,1,No,Low,more than 2,1,4,No,7.1532472339601085
4122,No,Cash Back,Postcard,High,1,Yes,Low,2,1,3,Yes,6.659293919683638
4123,No,Air Miles,Postcard,High,1,No,Low,2,1,4,No,6.409352175214703
4124,No,Points,Letter,Medium,1,No,Medium,2,more than 1,4,Yes,7.317544358570356
4125,No,Points,Letter,High,1,No,Low,1,1,4,Yes,7.134093721192866
4126,No,Points,Postcard,Medium,1,Yes,High,2,1,3,Yes,6.984947774812043
4127,No,Cash Back,Postcard,Medium,1,No,High,2,more than 1,3,Yes,6.85751406254539
4128,No,Points,Letter,Low,more than 1,No,Low,2,1,2,Yes,6.8966943316227125
4129,No,Cash Back,Postcard,Medium,1,No,Medium,more than 2,1,5,Yes,7.147362556327012
4130,No,Points,Postcard,Medium,1,No,Low,2,1,3,Yes,6.960347729101308
4131,No,Air Miles,Letter,Low,1,No,Low,2,1,5,Yes,6.8949233001667585
4132,Yes,Air Miles,Postcard,High,1,No,Low,2,1,3,No,7.150701457592526
4133,No,Air Miles,Letter,Medium,1,No,Medium,1,1,3,Yes,7.140651121739025
4134,No,Cash Back,Letter,High,1,No,Low,2,more than 1,3,Yes,7.111919863698544
4135,No,Cash Back,Letter,Medium,1,No,High,more than 2,1,5,Yes,6.961059051004448
4136,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,No,6.963426476352598
4137,No,Points,Postcard,Medium,1,No,Medium,1,1,2,Yes,7.358830898342354
4138,No,Cash Back,Letter,High,more than 1,No,Low,1,1,4,Yes,6.804614520062624
4139,No,Air Miles,Letter,Medium,1,No,Low,more than 2,1,5,Yes,6.831953565565855
4140,No,Points,Letter,Medium,1,No,Medium,more than 2,1,4,No,6.7443536070406935
4141,No,Points,Postcard,High,1,No,High,more than 2,more than 1,3,No,7.26490511014408
4142,No,Cash Back,Postcard,Medium,1,No,High,more than 2,1,3,No,6.6140551342047935
4143,No,Air Miles,Letter,Medium,1,No,Low,more than 2,1,3,No,7.024649030453636
4144,No,Air Miles,Postcard,High,1,No,High,more than 2,1,4,Yes,6.925349587383089
4145,No,Points,Letter,Low,1,No,Medium,2,1,4,Yes,7.086946942767164
4146,No,Air Miles,Postcard,Low,1,Yes,High,1,1,2,Yes,7.4655121974325604
4147,No,Air Miles,Letter,Medium,1,No,Low,2,1,4,Yes,6.962006693814053
4148,No,Points,Postcard,Medium,1,No,High,more than 2,1,4,Yes,7.127894321276048
4149,No,Cash Back,Postcard,Medium,more than 1,No,Low,2,more than 1,4,Yes,7.183681015735316
4150,No,Air Miles,Letter,High,1,No,Medium,1,1,2,Yes,6.893909872160084
4151,No,Air Miles,Letter,High,1,No,Medium,more than 2,1,4,No,6.935856709093012
4152,No,Cash Back,Letter,High,1,No,Low,2,1,6,Yes,7.449498005382849
4153,Yes,Cash Back,Letter,Medium,1,No,Low,1,1,5,No,7.0587581525186645
4154,No,Points,Letter,Medium,1,No,Medium,2,1,3,No,6.708999415724757
4155,No,Points,Letter,High,1,No,Low,2,more than 1,3,Yes,7.049688774870804
4156,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,No,6.912742820493176
4157,No,Cash Back,Letter,Medium,1,No,High,2,more than 1,2,Yes,6.914979124071457
4158,No,Points,Postcard,Low,1,No,Low,2,more than 1,3,No,7.140849161149515
4159,No,Points,Postcard,Medium,1,No,High,2,1,3,No,6.89416332546267
4160,No,Air Miles,Letter,Medium,more than 1,No,Low,1,1,4,No,7.091950080157772
4161,No,Cash Back,Letter,High,1,No,High,more than 2,1,5,Yes,7.256120795049728
4162,No,Points,Postcard,Medium,more than 1,No,Medium,more than 2,1,6,Yes,6.842416437673797
4163,No,Points,Postcard,Low,1,Yes,High,2,1,4,Yes,6.828170799639294
4164,No,Air Miles,Letter,Medium,1,Yes,High,2,1,4,Yes,6.887807641172441
4165,No,Air Miles,Letter,Medium,1,Yes,Medium,2,1,1,Yes,7.011439390259019
4166,No,Air Miles,Postcard,Medium,more than 1,No,Low,2,1,5,Yes,6.894670039433482
4167,No,Air Miles,Postcard,Medium,more than 1,Yes,High,1,1,5,No,6.961532984662608
4168,No,Air Miles,Letter,Medium,1,No,High,more than 2,1,5,No,6.9858730582460895
4169,No,Cash Back,Postcard,High,1,No,Medium,more than 2,1,4,No,6.810142450115136
4170,No,Air Miles,Letter,Low,1,No,Medium,more than 2,1,5,No,6.928782646174213
4171,No,Points,Letter,High,1,No,Medium,1,more than 1,3,No,6.996681488176539
4172,No,Cash Back,Letter,Medium,1,No,Medium,2,more than 1,5,Yes,6.881667944218819
4173,No,Air Miles,Postcard,Low,1,Yes,High,1,more than 1,3,Yes,7.155201122819312
4174,No,Air Miles,Letter,Medium,more than 1,No,Medium,1,more than 1,4,No,7.052504762868335
4175,No,Cash Back,Postcard,Medium,1,No,High,more than 2,more than 1,3,Yes,6.576469569048224
4176,No,Cash Back,Letter,Medium,1,No,High,2,more than 1,5,Yes,6.908504997872683
4177,No,Air Miles,Postcard,Medium,1,No,High,2,1,4,Yes,7.095271652653196
4178,No,Points,Letter,Medium,1,No,Medium,1,1,5,Yes,6.693633409638385
4179,No,Air Miles,Letter,Medium,1,Yes,Medium,2,1,4,Yes,6.994162306722876
4180,No,Cash Back,Letter,Medium,1,No,Medium,more than 2,more than 1,3,Yes,6.851184927493743
4181,No,Points,Postcard,Medium,1,Yes,High,1,1,2,Yes,7.056606225714492
4182,No,Air Miles,Postcard,Medium,1,Yes,High,2,1,3,Yes,6.914979124071457
4183,No,Air Miles,Letter,Medium,1,No,High,more than 2,1,3,Yes,6.832762299940707
4184,No,Cash Back,Postcard,Medium,1,No,High,2,1,4,Yes,6.959161067042037
4185,No,Cash Back,Letter,High,1,No,High,2,1,2,Yes,7.258764201294243
4186,No,Points,Letter,Medium,more than 1,No,Medium,more than 2,1,4,Yes,7.04141166379481
4187,No,Cash Back,Letter,Medium,1,No,High,2,more than 1,4,No,6.816735880594968
4188,No,Cash Back,Letter,High,1,Yes,Medium,1,1,4,Yes,6.975180255296927
4189,No,Points,Letter,Medium,1,No,High,2,1,2,Yes,7.118421308785234
4190,No,Cash Back,Letter,Medium,1,No,Medium,more than 2,1,3,No,7.005108824238047
4191,No,Air Miles,Postcard,Medium,1,No,Low,more than 2,1,3,No,6.953684210870537
4192,No,Cash Back,Postcard,Medium,1,Yes,Low,1,1,6,Yes,7.110492020518684
4193,No,Points,Letter,High,1,No,Low,more than 2,1,5,No,6.58513663664946
4194,No,Points,Letter,Low,more than 1,No,Low,more than 2,1,3,No,6.85514532870984
4195,No,Air Miles,Letter,High,1,No,Low,more than 2,1,3,Yes,6.948897222313312
4196,No,Points,Letter,Low,1,No,Medium,1,1,4,No,7.179688994465779
4197,No,Cash Back,Letter,Medium,1,No,Low,2,1,5,No,7.053369627787109
4198,No,Air Miles,Letter,Low,1,No,Low,2,1,4,Yes,7.149131598557407
4199,No,Points,Letter,Medium,more than 1,No,Medium,1,1,2,Yes,6.830604219793722
4200,No,Points,Postcard,Medium,1,No,High,2,1,4,No,7.1308988302963465
4201,No,Cash Back,Postcard,Medium,more than 1,No,Low,1,1,3,Yes,7.4467309461644735
4202,No,Points,Postcard,Medium,1,No,High,2,1,3,Yes,6.822741904655181
4203,No,Points,Postcard,Low,more than 1,No,Low,1,1,4,Yes,7.042067616589731
4204,No,Air Miles,Postcard,Medium,more than 1,No,Medium,1,1,2,Yes,6.70533305048118
4205,No,Points,Letter,High,more than 1,No,Medium,2,1,5,No,6.630683385642372
4206,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,5,Yes,7.478876058531883
4207,No,Air Miles,Letter,Medium,1,No,Medium,more than 2,more than 1,2,No,6.6110324618782075
4208,No,Points,Postcard,High,1,No,Medium,1,1,2,Yes,7.158513997329321
4209,No,Air Miles,Postcard,Medium,1,No,High,more than 2,1,4,No,6.980308471663846
4210,No,Points,Postcard,Low,1,No,Low,2,1,3,Yes,6.967202737625557
4211,No,Air Miles,Letter,Medium,1,No,Low,more than 2,1,2,No,7.085273652270072
4212,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,5,Yes,7.158708530935614
4213,No,Cash Back,Postcard,Low,1,No,High,2,1,5,Yes,7.108857699419467
4214,No,Cash Back,Postcard,High,1,No,Low,2,1,4,Yes,7.000106540046323
4215,Yes,Points,Letter,Low,1,No,Medium,2,1,5,No,7.01907301511409
4216,No,Cash Back,Postcard,Medium,1,No,High,2,more than 1,4,No,7.04359650189355
4217,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,3,No,6.706862336602747
4218,No,Points,Postcard,Low,1,No,High,more than 2,1,3,Yes,7.000562328568344
4219,No,Cash Back,Letter,Medium,1,Yes,Medium,2,1,4,Yes,6.813993899167663
4220,No,Cash Back,Letter,Medium,1,Yes,Medium,2,1,3,Yes,7.23507864920601
4221,No,Cash Back,Postcard,Medium,more than 1,No,Low,2,more than 1,3,Yes,7.181591944611865
4222,No,Cash Back,Letter,Medium,more than 1,No,High,1,1,3,No,7.029087564149662
4223,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,5,Yes,6.552864456836906
4224,No,Air Miles,Postcard,Medium,more than 1,No,Medium,1,1,4,No,6.6234009966230305
4225,No,Cash Back,Postcard,Low,1,No,Medium,1,more than 1,6,Yes,7.096100324753651
4226,No,Points,Postcard,Medium,1,Yes,Medium,more than 2,1,6,Yes,6.725033642166843
4227,No,Air Miles,Postcard,High,1,No,Medium,1,1,3,Yes,6.833839596031969
4228,No,Points,Postcard,Low,1,No,Low,more than 2,1,3,Yes,7.194624521176892
4229,No,Cash Back,Postcard,Medium,1,No,High,more than 2,more than 1,3,Yes,6.667274808014651
4230,No,Air Miles,Letter,Medium,more than 1,No,Medium,more than 2,1,4,Yes,6.843749949006225
4231,No,Cash Back,Postcard,Low,1,No,High,1,1,3,Yes,7.1695424538885515
4232,No,Air Miles,Postcard,Medium,more than 1,No,Low,2,1,5,Yes,7.012565643334482
4233,No,Air Miles,Letter,Low,1,No,High,2,1,2,Yes,6.992096427415888
4234,No,Points,Postcard,Medium,1,No,High,more than 2,1,3,No,6.3690444517266105
4235,No,Points,Postcard,Medium,more than 1,No,Medium,more than 2,1,3,No,7.291656209174461
4236,No,Cash Back,Postcard,Low,more than 1,No,Low,1,1,5,Yes,6.955115850341975
4237,No,Points,Letter,Low,more than 1,No,High,more than 2,1,3,Yes,6.605636158732587
4238,No,Cash Back,Letter,Medium,1,No,High,2,more than 1,4,No,6.961059051004448
4239,No,Cash Back,Letter,Medium,1,Yes,High,2,more than 1,2,Yes,6.951054203377285
4240,No,Cash Back,Postcard,High,more than 1,No,Low,more than 2,1,6,No,7.008731196322139
4241,No,Cash Back,Postcard,Medium,1,No,High,1,more than 1,3,Yes,7.054017785960389
4242,No,Points,Postcard,Low,1,No,Low,2,1,3,No,6.907755278982137
4243,No,Points,Letter,High,1,No,High,2,1,5,No,6.939253946041508
4244,No,Cash Back,Postcard,Medium,1,Yes,Medium,1,1,3,Yes,6.899975091663174
4245,No,Points,Postcard,Medium,1,No,Medium,2,1,3,No,7.168965031102803
4246,No,Air Miles,Letter,Medium,1,No,Medium,2,1,4,Yes,7.025538314638521
4247,Yes,Air Miles,Postcard,Low,1,Yes,Low,1,1,4,Yes,7.159680631721799
4248,No,Cash Back,Letter,Medium,more than 1,No,High,1,1,3,Yes,6.907505247726927
4249,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,4,Yes,7.037905963447182
4250,No,Air Miles,Letter,Low,more than 1,No,Medium,2,1,4,Yes,7.067106697208567
4251,No,Air Miles,Postcard,High,more than 1,No,Low,2,1,4,No,6.718711176427355
4252,No,Cash Back,Letter,High,more than 1,No,Medium,1,1,3,Yes,7.147559271189454
4253,No,Points,Postcard,Low,1,No,Low,2,1,2,Yes,6.841615476477592
4254,No,Points,Postcard,Medium,1,No,Medium,2,1,2,Yes,6.869274292163856
4255,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,1,No,7.029751648291389
4256,No,Air Miles,Postcard,Medium,1,No,Medium,2,more than 1,4,Yes,7.017730132190708
4257,No,Cash Back,Postcard,Medium,more than 1,No,Medium,1,1,4,Yes,6.63430478877708
4258,No,Air Miles,Postcard,Low,1,No,Low,2,1,3,Yes,6.93537044601511
4259,No,Air Miles,Postcard,Medium,1,Yes,Medium,2,1,3,Yes,6.995308175989998
4260,No,Air Miles,Letter,Low,1,No,Medium,2,1,4,Yes,7.29335775799405
4261,No,Air Miles,Postcard,Low,1,Yes,Medium,1,1,3,No,7.130498750275007
4262,No,Cash Back,Postcard,High,more than 1,No,Medium,2,1,4,Yes,6.500162909857798
4263,No,Air Miles,Letter,Low,more than 1,No,Low,2,1,4,Yes,6.895682697747868
4264,No,Points,Letter,Low,1,Yes,Low,2,1,5,Yes,7.029530335908058
4265,No,Points,Letter,Medium,1,No,Medium,1,1,4,Yes,6.980540948707785
4266,Yes,Air Miles,Postcard,High,1,No,Low,more than 2,more than 1,4,No,6.963899289600177
4267,No,Points,Letter,Low,1,No,High,1,more than 1,3,Yes,7.001473282855889
4268,No,Air Miles,Letter,High,1,No,High,1,1,3,Yes,7.113752671461376
4269,No,Air Miles,Postcard,High,1,No,High,more than 2,1,5,No,7.3850758241907295
4270,No,Points,Postcard,High,1,No,Medium,2,more than 1,5,No,7.049471831600617
4271,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,No,6.931471805599453
4272,No,Air Miles,Postcard,High,1,No,Low,1,1,3,Yes,6.541029999189903
4273,No,Cash Back,Postcard,High,1,Yes,Medium,1,1,3,Yes,6.686796838573264
4274,No,Air Miles,Letter,Medium,more than 1,No,Medium,more than 2,more than 1,3,Yes,7.1049654482698426
4275,No,Cash Back,Postcard,Low,1,Yes,High,2,1,4,No,7.148935192782446
4276,No,Points,Letter,Low,1,No,High,1,1,3,Yes,7.0854829667658645
4277,No,Points,Letter,Medium,1,No,High,2,1,3,Yes,7.136880901973894
4278,No,Air Miles,Postcard,Low,1,No,Medium,more than 2,more than 1,4,Yes,6.731316385346338
4279,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,No,6.957021520285055
4280,No,Cash Back,Letter,Medium,more than 1,No,Medium,more than 2,1,4,No,6.988643782715475
4281,No,Points,Postcard,Medium,more than 1,No,High,2,1,5,Yes,7.140849161149515
4282,No,Air Miles,Letter,Medium,more than 1,No,High,more than 2,1,4,Yes,7.062191632286556
4283,No,Points,Letter,Medium,1,No,High,more than 2,1,3,Yes,7.20823017323267
4284,No,Cash Back,Postcard,High,1,No,Medium,1,1,2,No,7.105991194590162
4285,No,Points,Letter,Low,more than 1,No,Medium,more than 2,1,3,No,6.613719732558181
4286,No,Air Miles,Postcard,Low,1,No,High,2,1,5,Yes,6.864586783580759
4287,No,Points,Letter,Low,1,Yes,Medium,2,more than 1,3,Yes,7.054233745360861
4288,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,3,No,7.165493475060845
4289,No,Air Miles,Letter,High,1,No,Medium,2,1,4,No,7.122665025369243
4290,No,Cash Back,Letter,Low,1,No,Medium,1,1,3,Yes,6.649955581012225
4291,No,Points,Postcard,Low,more than 1,No,Low,2,1,2,Yes,6.6110324618782075
4292,No,Air Miles,Postcard,High,1,No,Low,more than 2,1,3,Yes,7.177973237682275
4293,No,Cash Back,Letter,Medium,1,No,Low,2,1,6,Yes,7.352761561710834
4294,No,Air Miles,Letter,Low,1,No,High,more than 2,1,3,Yes,7.114972679746088
4295,No,Cash Back,Letter,Medium,more than 1,No,Low,1,1,3,No,6.474276424418774
4296,No,Cash Back,Postcard,Medium,1,No,Low,more than 2,1,4,Yes,6.881411303642535
4297,No,Cash Back,Postcard,High,1,Yes,High,2,more than 1,2,No,6.905001490785516
4298,No,Points,Postcard,Medium,more than 1,No,High,2,1,3,Yes,6.583409222158765
4299,No,Air Miles,Letter,Medium,1,No,High,2,1,3,Yes,6.907505247726927
4300,No,Air Miles,Letter,Medium,more than 1,Yes,Medium,1,more than 1,4,No,7.004655103722096
4301,No,Points,Postcard,Medium,1,No,Medium,2,more than 1,4,Yes,6.478509642208569
4302,No,Points,Postcard,Low,1,No,Medium,2,1,4,Yes,7.1774006639477665
