,offer_accepted,reward,mailer_type,income_level,#_bank_accounts_open,overdraft_protection,credit_rating,#_credit_cards_held,#_homes_owned,household_size,own_your_home,average_balance
3763,No,Points,Postcard,High,1,No,Low,2,1,3,No,6.622071209193029
3764,No,Points,Postcard,Medium,1,No,Low,1,more than 1,2,No,6.9134888108298975
3765,No,Cash Back,Postcard,High,1,No,Low,1,more than 1,4,Yes,6.929027414257677
3766,No,Points,Letter,Medium,1,No,High,1,1,4,Yes,6.826274037114254
3767,No,Cash Back,Postcard,High,1,No,Medium,2,1,2,Yes,6.97307474510278
3768,No,Air Miles,Postcard,Low,1,No,Medium,1,1,5,No,6.853826936956581
3769,No,Cash Back,Postcard,High,1,Yes,Medium,2,1,4,No,6.556067876554444
3770,No,Points,Postcard,High,1,No,Low,2,1,3,Yes,6.677398273149626
3771,No,Points,Letter,Low,1,No,Low,1,1,6,Yes,6.993244664997552
3772,No,Cash Back,Letter,Low,more than 1,Yes,High,2,1,5,Yes,7.169734854081545
3773,No,Cash Back,Letter,Low,1,No,Low,2,more than 1,2,Yes,6.511373789607015
3774,No,Points,Letter,High,1,Yes,Low,1,1,3,Yes,7.168387274707339
3775,No,Cash Back,Letter,High,more than 1,No,Medium,2,1,3,Yes,6.9985096422506015
3776,No,Points,Letter,Medium,1,No,High,more than 2,more than 1,5,No,6.934640607763519
3777,No,Cash Back,Postcard,Low,1,No,High,2,1,4,Yes,6.8664123154477545
3778,No,Cash Back,Postcard,Medium,1,No,High,1,1,4,Yes,6.901234061991872
3779,No,Air Miles,Postcard,Low,1,No,Medium,2,1,5,No,6.863280788880307
3780,No,Air Miles,Postcard,Low,1,No,Low,2,1,3,Yes,6.824373670043086
3781,No,Air Miles,Postcard,Medium,1,No,High,1,1,2,Yes,6.975180255296927
3782,No,Cash Back,Letter,Low,1,No,High,more than 2,1,4,Yes,6.880897824812254
3783,No,Air Miles,Postcard,Medium,more than 1,No,High,1,1,5,Yes,6.863803391452954
3784,No,Cash Back,Letter,Medium,1,No,High,2,1,5,No,6.5546454012079005
3785,No,Cash Back,Letter,Medium,more than 1,No,Low,2,1,4,Yes,7.086737934510577
3786,No,Air Miles,Postcard,Medium,1,No,High,2,1,5,Yes,6.9440872082295275
3787,No,Air Miles,Postcard,Low,more than 1,No,Medium,more than 2,more than 1,3,Yes,7.04141166379481
3788,No,Points,Letter,Medium,more than 1,No,High,1,more than 1,3,Yes,7.062834099382218
3789,No,Cash Back,Postcard,High,1,No,High,1,more than 1,2,Yes,6.823286122355687
3790,No,Air Miles,Letter,Medium,1,No,High,more than 2,1,5,Yes,7.436322584224285
3791,No,Points,Postcard,Low,1,Yes,High,2,1,1,Yes,6.966495774004737
3792,No,Air Miles,Postcard,Medium,1,No,Medium,more than 2,more than 1,2,Yes,7.15030922381617
3793,No,Points,Letter,Low,more than 1,No,Medium,2,1,2,Yes,7.076653815443951
3794,No,Cash Back,Postcard,High,more than 1,No,High,more than 2,1,4,No,6.990256500493881
3795,No,Cash Back,Postcard,Medium,1,No,Low,2,1,6,No,7.144801735465339
3796,No,Points,Postcard,High,1,No,Low,1,1,4,No,7.111716010879573
3797,No,Points,Letter,Low,1,No,Low,2,1,4,No,6.984253249954862
3798,No,Air Miles,Letter,Low,more than 1,No,Medium,1,1,1,No,6.984947774812043
3799,No,Air Miles,Letter,High,1,No,Low,2,more than 1,2,Yes,7.172808233373557
3800,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,2,Yes,7.067106697208567
3801,No,Points,Letter,Medium,1,No,High,2,1,4,No,6.967202737625557
3802,No,Points,Postcard,Medium,1,No,Low,2,1,4,Yes,6.756350824822904
3803,No,Air Miles,Postcard,Medium,more than 1,No,Medium,2,1,3,Yes,6.949137116760906
3804,No,Cash Back,Postcard,Low,1,Yes,Medium,more than 2,1,3,Yes,6.86171134048073
3805,No,Air Miles,Letter,High,1,No,Low,2,1,5,No,6.840813873228256
3806,No,Points,Postcard,Low,1,No,Low,more than 2,1,4,Yes,6.618405149429659
3807,No,Points,Postcard,Medium,1,No,Low,2,1,4,Yes,6.926086235666861
3808,No,Cash Back,Letter,Medium,1,No,Medium,more than 2,1,4,Yes,6.945291882510863
3809,No,Cash Back,Letter,Low,1,No,High,more than 2,1,4,Yes,6.811794887836226
3810,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,2,No,6.903747257584598
3811,No,Points,Letter,High,1,No,High,2,more than 1,2,Yes,6.48844476405192
3812,No,Air Miles,Letter,Medium,1,No,Medium,2,1,3,No,6.83249279448159
3813,No,Points,Letter,High,1,No,Low,1,more than 1,3,Yes,7.185576391587043
3814,No,Cash Back,Letter,Medium,1,No,Medium,1,1,4,Yes,6.7443536070406935
3815,No,Points,Postcard,Low,1,No,Medium,more than 2,1,2,Yes,7.152464608210908
3816,No,Cash Back,Postcard,Medium,1,No,High,more than 2,1,3,Yes,6.880384082186005
3817,No,Points,Postcard,Medium,1,No,High,2,1,2,Yes,7.1510935375818665
3818,No,Air Miles,Letter,High,1,No,Medium,1,1,2,No,6.6163998011640475
3819,No,Cash Back,Letter,Medium,1,No,High,2,1,3,No,6.98933526597456
3820,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,Yes,6.69980817454921
3821,No,Cash Back,Postcard,Medium,1,No,High,2,1,3,No,6.713867085816717
3822,No,Cash Back,Letter,Medium,more than 1,No,Medium,more than 2,1,4,Yes,6.59748670785756
3823,No,Points,Postcard,Low,1,No,High,2,more than 1,2,Yes,7.121858085644198
3824,No,Air Miles,Postcard,High,1,No,High,2,more than 1,1,Yes,7.428184638890823
3825,No,Air Miles,Postcard,High,1,Yes,High,more than 2,1,6,No,6.938769332511306
3826,No,Points,Postcard,High,1,No,Low,2,more than 1,3,No,6.968379900798572
3827,No,Air Miles,Postcard,Medium,1,No,Medium,2,more than 1,2,No,7.322510433997394
3828,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,Yes,7.029751648291389
3829,No,Cash Back,Postcard,Low,1,Yes,Low,2,1,5,Yes,7.068810637982925
3830,No,Points,Letter,High,1,No,High,1,1,3,Yes,7.172040773627522
3831,No,Points,Postcard,Medium,1,No,High,2,1,2,No,7.07284589884773
3832,No,Cash Back,Letter,High,1,No,High,1,more than 1,6,No,6.745236349484363
3833,No,Air Miles,Letter,Medium,more than 1,Yes,Medium,more than 2,1,5,No,7.132497551660044
3834,No,Cash Back,Letter,High,1,No,High,1,1,3,Yes,7.132297851210054
3835,No,Air Miles,Letter,Medium,more than 1,No,Medium,2,more than 1,2,No,6.896947080265534
3836,No,Cash Back,Letter,High,1,No,High,2,1,2,Yes,6.679599185844383
3837,No,Air Miles,Postcard,High,1,No,High,more than 2,1,3,Yes,6.276173454080347
3838,No,Points,Letter,High,more than 1,No,Medium,2,1,3,Yes,7.192370152384448
3839,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,3,No,7.162785019158669
3840,No,Cash Back,Letter,Medium,1,No,High,2,1,2,No,7.2461898746310816
3841,No,Points,Postcard,Low,1,No,Medium,more than 2,1,4,Yes,7.181021439699557
3842,No,Cash Back,Postcard,Low,1,No,High,more than 2,more than 1,5,Yes,6.842683282238422
3843,No,Points,Postcard,Low,more than 1,No,High,2,1,4,Yes,6.935856709093012
3844,No,Air Miles,Letter,Medium,1,No,High,1,1,4,No,6.97844670710467
3845,No,Air Miles,Letter,Medium,more than 1,No,Low,2,1,5,No,6.945051063725834
3846,No,Points,Letter,Medium,1,No,Medium,more than 2,1,3,No,7.080447286800249
3847,No,Cash Back,Letter,Low,more than 1,No,High,2,more than 1,3,Yes,6.905753276311464
3848,No,Air Miles,Letter,Low,1,No,Low,2,1,4,Yes,7.023981547950269
3849,No,Cash Back,Letter,High,1,No,Low,more than 2,1,3,Yes,6.617737146732808
3850,No,Points,Postcard,Medium,1,No,High,1,1,4,No,6.988413181999592
3851,No,Cash Back,Postcard,Medium,1,No,Low,more than 2,1,3,Yes,6.534152144022717
3852,No,Points,Postcard,Medium,more than 1,No,Low,2,1,5,Yes,7.465798402357239
3853,No,Points,Letter,Medium,1,No,Medium,more than 2,1,2,Yes,6.847474348097207
3854,No,Points,Letter,High,1,No,Medium,1,1,3,Yes,6.943122422819428
3855,No,Points,Postcard,Low,more than 1,No,High,2,1,2,Yes,6.9474566458336895
3856,No,Points,Postcard,Medium,1,No,Medium,1,1,2,Yes,6.704720680590641
3857,No,Points,Letter,High,1,No,High,2,more than 1,4,No,6.915723448631314
3858,No,Points,Letter,High,1,Yes,Low,1,1,5,Yes,7.514118329457191
3859,No,Points,Letter,Medium,more than 1,No,Low,2,1,3,No,6.7690677592082436
3860,No,Points,Postcard,Medium,more than 1,No,Medium,2,1,2,Yes,6.977281341630747
3861,No,Cash Back,Postcard,Low,1,Yes,Medium,more than 2,1,5,Yes,6.85935253975397
3862,No,Cash Back,Postcard,Low,more than 1,No,Low,2,1,3,Yes,6.675192505751435
3863,No,Cash Back,Postcard,High,more than 1,No,Low,more than 2,more than 1,5,Yes,7.205078228470598
3864,No,Air Miles,Postcard,Medium,more than 1,No,Medium,1,1,5,No,7.104144092987527
3865,No,Cash Back,Postcard,High,1,No,Low,1,1,4,Yes,7.1994916217619584
3866,No,Cash Back,Postcard,High,1,No,Low,2,1,3,Yes,6.883718701153896
3867,No,Air Miles,Postcard,High,1,No,Low,1,1,2,Yes,6.977281341630747
3868,No,Points,Postcard,High,1,No,Medium,2,1,4,Yes,6.497528853772263
3869,No,Cash Back,Letter,Low,1,No,Medium,more than 2,1,4,No,7.02108396428914
3870,No,Cash Back,Letter,High,1,No,Medium,2,1,2,Yes,6.984253249954862
3871,No,Air Miles,Postcard,Low,1,No,Medium,1,more than 1,3,Yes,7.008731196322139
3872,No,Points,Postcard,Medium,1,No,High,2,1,3,Yes,7.0044281662423975
3873,No,Air Miles,Letter,High,more than 1,No,Low,more than 2,1,1,Yes,7.044905117129371
3874,No,Air Miles,Postcard,Medium,1,No,Low,2,more than 1,3,Yes,7.123874215359383
3875,No,Air Miles,Postcard,High,1,No,High,1,1,3,Yes,7.318207928601341
3876,No,Cash Back,Postcard,Medium,more than 1,No,High,1,more than 1,4,Yes,6.755768921984255
3877,No,Cash Back,Letter,High,1,No,Medium,2,1,3,Yes,7.060261750696906
3878,No,Points,Letter,Medium,1,No,Medium,1,more than 1,2,Yes,7.1471658027602185
3879,No,Air Miles,Postcard,Low,1,No,High,1,1,2,Yes,7.058328137461511
3880,No,Air Miles,Letter,Medium,more than 1,No,Medium,1,1,3,No,6.836527769693769
3881,No,Cash Back,Postcard,High,1,Yes,Low,2,1,3,Yes,6.659293919683638
3882,No,Air Miles,Postcard,High,1,No,Low,2,1,4,No,6.409352175214703
3883,No,Points,Letter,Medium,1,No,Medium,2,more than 1,4,Yes,7.317544358570356
3884,No,Points,Letter,High,1,No,Low,1,1,4,Yes,7.134093721192866
3885,No,Points,Postcard,Medium,1,Yes,High,2,1,3,Yes,6.984947774812043
3886,No,Cash Back,Postcard,Medium,1,No,High,2,more than 1,3,Yes,6.85751406254539
3887,No,Points,Letter,Low,more than 1,No,Low,2,1,2,Yes,6.8966943316227125
3888,No,Cash Back,Postcard,Medium,1,No,Medium,more than 2,1,5,Yes,7.147362556327012
3889,No,Points,Postcard,Medium,1,No,Low,2,1,3,Yes,6.960347729101308
3890,No,Air Miles,Letter,Low,1,No,Low,2,1,5,Yes,6.8949233001667585
3891,No,Air Miles,Letter,Medium,1,No,Medium,1,1,3,Yes,7.140651121739025
3892,No,Cash Back,Letter,High,1,No,Low,2,more than 1,3,Yes,7.111919863698544
3893,No,Cash Back,Letter,Medium,1,No,High,more than 2,1,5,Yes,6.961059051004448
3894,No,Air Miles,Letter,Medium,1,No,Low,2,1,2,No,6.963426476352598
3895,No,Points,Postcard,Medium,1,No,Medium,1,1,2,Yes,7.358830898342354
3896,No,Cash Back,Letter,High,more than 1,No,Low,1,1,4,Yes,6.804614520062624
3897,No,Air Miles,Letter,Medium,1,No,Low,more than 2,1,5,Yes,6.831953565565855
3898,No,Points,Letter,Medium,1,No,Medium,more than 2,1,4,No,6.7443536070406935
3899,No,Points,Postcard,High,1,No,High,more than 2,more than 1,3,No,7.26490511014408
3900,No,Cash Back,Postcard,Medium,1,No,High,more than 2,1,3,No,6.6140551342047935
3901,No,Air Miles,Letter,Medium,1,No,Low,more than 2,1,3,No,7.024649030453636
3902,No,Air Miles,Postcard,High,1,No,High,more than 2,1,4,Yes,6.925349587383089
3903,No,Points,Letter,Low,1,No,Medium,2,1,4,Yes,7.086946942767164
3904,No,Air Miles,Postcard,Low,1,Yes,High,1,1,2,Yes,7.4655121974325604
3905,No,Air Miles,Letter,Medium,1,No,Low,2,1,4,Yes,6.962006693814053
3906,No,Points,Postcard,Medium,1,No,High,more than 2,1,4,Yes,7.127894321276048
3907,No,Cash Back,Postcard,Medium,more than 1,No,Low,2,more than 1,4,Yes,7.183681015735316
3908,No,Air Miles,Letter,High,1,No,Medium,1,1,2,Yes,6.893909872160084
3909,No,Air Miles,Letter,High,1,No,Medium,more than 2,1,4,No,6.935856709093012
3910,No,Cash Back,Letter,High,1,No,Low,2,1,6,Yes,7.449498005382849
3911,No,Points,Letter,Medium,1,No,Medium,2,1,3,No,6.708999415724757
3912,No,Points,Letter,High,1,No,Low,2,more than 1,3,Yes,7.049688774870804
3913,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,No,6.912742820493176
3914,No,Cash Back,Letter,Medium,1,No,High,2,more than 1,2,Yes,6.914979124071457
3915,No,Points,Postcard,Low,1,No,Low,2,more than 1,3,No,7.140849161149515
3916,No,Points,Postcard,Medium,1,No,High,2,1,3,No,6.89416332546267
3917,No,Air Miles,Letter,Medium,more than 1,No,Low,1,1,4,No,7.091950080157772
3918,No,Cash Back,Letter,High,1,No,High,more than 2,1,5,Yes,7.256120795049728
3919,No,Points,Postcard,Medium,more than 1,No,Medium,more than 2,1,6,Yes,6.842416437673797
3920,No,Points,Postcard,Low,1,Yes,High,2,1,4,Yes,6.828170799639294
3921,No,Air Miles,Letter,Medium,1,Yes,High,2,1,4,Yes,6.887807641172441
3922,No,Air Miles,Letter,Medium,1,Yes,Medium,2,1,1,Yes,7.011439390259019
3923,No,Air Miles,Postcard,Medium,more than 1,No,Low,2,1,5,Yes,6.894670039433482
3924,No,Air Miles,Postcard,Medium,more than 1,Yes,High,1,1,5,No,6.961532984662608
3925,No,Air Miles,Letter,Medium,1,No,High,more than 2,1,5,No,6.9858730582460895
3926,No,Cash Back,Postcard,High,1,No,Medium,more than 2,1,4,No,6.810142450115136
3927,No,Air Miles,Letter,Low,1,No,Medium,more than 2,1,5,No,6.928782646174213
3928,No,Points,Letter,High,1,No,Medium,1,more than 1,3,No,6.996681488176539
3929,No,Cash Back,Letter,Medium,1,No,Medium,2,more than 1,5,Yes,6.881667944218819
3930,No,Air Miles,Postcard,Low,1,Yes,High,1,more than 1,3,Yes,7.155201122819312
3931,No,Air Miles,Letter,Medium,more than 1,No,Medium,1,more than 1,4,No,7.052504762868335
3932,No,Cash Back,Postcard,Medium,1,No,High,more than 2,more than 1,3,Yes,6.576469569048224
3933,No,Cash Back,Letter,Medium,1,No,High,2,more than 1,5,Yes,6.908504997872683
3934,No,Air Miles,Postcard,Medium,1,No,High,2,1,4,Yes,7.095271652653196
3935,No,Points,Letter,Medium,1,No,Medium,1,1,5,Yes,6.693633409638385
3936,No,Air Miles,Letter,Medium,1,Yes,Medium,2,1,4,Yes,6.994162306722876
3937,No,Cash Back,Letter,Medium,1,No,Medium,more than 2,more than 1,3,Yes,6.851184927493743
3938,No,Points,Postcard,Medium,1,Yes,High,1,1,2,Yes,7.056606225714492
3939,No,Air Miles,Postcard,Medium,1,Yes,High,2,1,3,Yes,6.914979124071457
3940,No,Air Miles,Letter,Medium,1,No,High,more than 2,1,3,Yes,6.832762299940707
3941,No,Cash Back,Postcard,Medium,1,No,High,2,1,4,Yes,6.959161067042037
3942,No,Cash Back,Letter,High,1,No,High,2,1,2,Yes,7.258764201294243
3943,No,Points,Letter,Medium,more than 1,No,Medium,more than 2,1,4,Yes,7.04141166379481
3944,No,Cash Back,Letter,Medium,1,No,High,2,more than 1,4,No,6.816735880594968
3945,No,Cash Back,Letter,High,1,Yes,Medium,1,1,4,Yes,6.975180255296927
3946,No,Points,Letter,Medium,1,No,High,2,1,2,Yes,7.118421308785234
3947,No,Cash Back,Letter,Medium,1,No,Medium,more than 2,1,3,No,7.005108824238047
3948,No,Air Miles,Postcard,Medium,1,No,Low,more than 2,1,3,No,6.953684210870537
3949,No,Cash Back,Postcard,Medium,1,Yes,Low,1,1,6,Yes,7.110492020518684
3950,No,Points,Letter,High,1,No,Low,more than 2,1,5,No,6.58513663664946
3951,No,Points,Letter,Low,more than 1,No,Low,more than 2,1,3,No,6.85514532870984
3952,No,Air Miles,Letter,High,1,No,Low,more than 2,1,3,Yes,6.948897222313312
3953,No,Points,Letter,Low,1,No,Medium,1,1,4,No,7.179688994465779
3954,No,Cash Back,Letter,Medium,1,No,Low,2,1,5,No,7.053369627787109
3955,No,Air Miles,Letter,Low,1,No,Low,2,1,4,Yes,7.149131598557407
3956,No,Points,Letter,Medium,more than 1,No,Medium,1,1,2,Yes,6.830604219793722
3957,No,Points,Postcard,Medium,1,No,High,2,1,4,No,7.1308988302963465
3958,No,Cash Back,Postcard,Medium,more than 1,No,Low,1,1,3,Yes,7.4467309461644735
3959,No,Points,Postcard,Medium,1,No,High,2,1,3,Yes,6.822741904655181
3960,No,Points,Postcard,Low,more than 1,No,Low,1,1,4,Yes,7.042067616589731
3961,No,Air Miles,Postcard,Medium,more than 1,No,Medium,1,1,2,Yes,6.70533305048118
3962,No,Points,Letter,High,more than 1,No,Medium,2,1,5,No,6.630683385642372
3963,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,5,Yes,7.478876058531883
3964,No,Air Miles,Letter,Medium,1,No,Medium,more than 2,more than 1,2,No,6.6110324618782075
3965,No,Points,Postcard,High,1,No,Medium,1,1,2,Yes,7.158513997329321
3966,No,Air Miles,Postcard,Medium,1,No,High,more than 2,1,4,No,6.980308471663846
3967,No,Points,Postcard,Low,1,No,Low,2,1,3,Yes,6.967202737625557
3968,No,Air Miles,Letter,Medium,1,No,Low,more than 2,1,2,No,7.085273652270072
3969,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,5,Yes,7.158708530935614
3970,No,Cash Back,Postcard,Low,1,No,High,2,1,5,Yes,7.108857699419467
3971,No,Cash Back,Postcard,High,1,No,Low,2,1,4,Yes,7.000106540046323
3972,No,Cash Back,Postcard,Medium,1,No,High,2,more than 1,4,No,7.04359650189355
3973,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,3,No,6.706862336602747
3974,No,Points,Postcard,Low,1,No,High,more than 2,1,3,Yes,7.000562328568344
3975,No,Cash Back,Letter,Medium,1,Yes,Medium,2,1,4,Yes,6.813993899167663
3976,No,Cash Back,Letter,Medium,1,Yes,Medium,2,1,3,Yes,7.23507864920601
3977,No,Cash Back,Postcard,Medium,more than 1,No,Low,2,more than 1,3,Yes,7.181591944611865
3978,No,Cash Back,Letter,Medium,more than 1,No,High,1,1,3,No,7.029087564149662
3979,No,Cash Back,Postcard,Medium,1,No,Medium,2,1,5,Yes,6.552864456836906
3980,No,Air Miles,Postcard,Medium,more than 1,No,Medium,1,1,4,No,6.6234009966230305
3981,No,Cash Back,Postcard,Low,1,No,Medium,1,more than 1,6,Yes,7.096100324753651
3982,No,Points,Postcard,Medium,1,Yes,Medium,more than 2,1,6,Yes,6.725033642166843
3983,No,Air Miles,Postcard,High,1,No,Medium,1,1,3,Yes,6.833839596031969
3984,No,Points,Postcard,Low,1,No,Low,more than 2,1,3,Yes,7.194624521176892
3985,No,Cash Back,Postcard,Medium,1,No,High,more than 2,more than 1,3,Yes,6.667274808014651
3986,No,Air Miles,Letter,Medium,more than 1,No,Medium,more than 2,1,4,Yes,6.843749949006225
3987,No,Cash Back,Postcard,Low,1,No,High,1,1,3,Yes,7.1695424538885515
3988,No,Air Miles,Postcard,Medium,more than 1,No,Low,2,1,5,Yes,7.012565643334482
3989,No,Air Miles,Letter,Low,1,No,High,2,1,2,Yes,6.992096427415888
3990,No,Points,Postcard,Medium,1,No,High,more than 2,1,3,No,6.3690444517266105
3991,No,Points,Postcard,Medium,more than 1,No,Medium,more than 2,1,3,No,7.291656209174461
3992,No,Cash Back,Postcard,Low,more than 1,No,Low,1,1,5,Yes,6.955115850341975
3993,No,Points,Letter,Low,more than 1,No,High,more than 2,1,3,Yes,6.605636158732587
3994,No,Cash Back,Letter,Medium,1,No,High,2,more than 1,4,No,6.961059051004448
3995,No,Cash Back,Letter,Medium,1,Yes,High,2,more than 1,2,Yes,6.951054203377285
3996,No,Cash Back,Postcard,High,more than 1,No,Low,more than 2,1,6,No,7.008731196322139
3997,No,Cash Back,Postcard,Medium,1,No,High,1,more than 1,3,Yes,7.054017785960389
3998,No,Points,Postcard,Low,1,No,Low,2,1,3,No,6.907755278982137
3999,No,Points,Letter,High,1,No,High,2,1,5,No,6.939253946041508
4000,No,Cash Back,Postcard,Medium,1,Yes,Medium,1,1,3,Yes,6.899975091663174
4001,No,Points,Postcard,Medium,1,No,Medium,2,1,3,No,7.168965031102803
4002,No,Air Miles,Letter,Medium,1,No,Medium,2,1,4,Yes,7.025538314638521
4003,No,Cash Back,Letter,Medium,more than 1,No,High,1,1,3,Yes,6.907505247726927
4004,No,Air Miles,Postcard,Medium,1,No,Medium,2,1,4,Yes,7.037905963447182
4005,No,Air Miles,Letter,Low,more than 1,No,Medium,2,1,4,Yes,7.067106697208567
4006,No,Air Miles,Postcard,High,more than 1,No,Low,2,1,4,No,6.718711176427355
4007,No,Cash Back,Letter,High,more than 1,No,Medium,1,1,3,Yes,7.147559271189454
4008,No,Points,Postcard,Low,1,No,Low,2,1,2,Yes,6.841615476477592
4009,No,Points,Postcard,Medium,1,No,Medium,2,1,2,Yes,6.869274292163856
4010,No,Air Miles,Postcard,Medium,1,No,Medium,1,1,1,No,7.029751648291389
4011,No,Air Miles,Postcard,Medium,1,No,Medium,2,more than 1,4,Yes,7.017730132190708
4012,No,Cash Back,Postcard,Medium,more than 1,No,Medium,1,1,4,Yes,6.63430478877708
4013,No,Air Miles,Postcard,Low,1,No,Low,2,1,3,Yes,6.93537044601511
4014,No,Air Miles,Postcard,Medium,1,Yes,Medium,2,1,3,Yes,6.995308175989998
4015,No,Air Miles,Letter,Low,1,No,Medium,2,1,4,Yes,7.29335775799405
4016,No,Air Miles,Postcard,Low,1,Yes,Medium,1,1,3,No,7.130498750275007
4017,No,Cash Back,Postcard,High,more than 1,No,Medium,2,1,4,Yes,6.500162909857798
4018,No,Air Miles,Letter,Low,more than 1,No,Low,2,1,4,Yes,6.895682697747868
4019,No,Points,Letter,Low,1,Yes,Low,2,1,5,Yes,7.029530335908058
4020,No,Points,Letter,Medium,1,No,Medium,1,1,4,Yes,6.980540948707785
4021,No,Points,Letter,Low,1,No,High,1,more than 1,3,Yes,7.001473282855889
4022,No,Air Miles,Letter,High,1,No,High,1,1,3,Yes,7.113752671461376
4023,No,Air Miles,Postcard,High,1,No,High,more than 2,1,5,No,7.3850758241907295
4024,No,Points,Postcard,High,1,No,Medium,2,more than 1,5,No,7.049471831600617
4025,No,Cash Back,Letter,Medium,1,No,Medium,2,1,3,No,6.931471805599453
4026,No,Air Miles,Postcard,High,1,No,Low,1,1,3,Yes,6.541029999189903
4027,No,Cash Back,Postcard,High,1,Yes,Medium,1,1,3,Yes,6.686796838573264
4028,No,Air Miles,Letter,Medium,more than 1,No,Medium,more than 2,more than 1,3,Yes,7.1049654482698426
4029,No,Cash Back,Postcard,Low,1,Yes,High,2,1,4,No,7.148935192782446
4030,No,Points,Letter,Low,1,No,High,1,1,3,Yes,7.0854829667658645
4031,No,Points,Letter,Medium,1,No,High,2,1,3,Yes,7.136880901973894
4032,No,Air Miles,Postcard,Low,1,No,Medium,more than 2,more than 1,4,Yes,6.731316385346338
4033,No,Air Miles,Postcard,Medium,1,No,Low,2,1,4,No,6.957021520285055
4034,No,Cash Back,Letter,Medium,more than 1,No,Medium,more than 2,1,4,No,6.988643782715475
4035,No,Points,Postcard,Medium,more than 1,No,High,2,1,5,Yes,7.140849161149515
4036,No,Air Miles,Letter,Medium,more than 1,No,High,more than 2,1,4,Yes,7.062191632286556
4037,No,Points,Letter,Medium,1,No,High,more than 2,1,3,Yes,7.20823017323267
4038,No,Cash Back,Postcard,High,1,No,Medium,1,1,2,No,7.105991194590162
4039,No,Points,Letter,Low,more than 1,No,Medium,more than 2,1,3,No,6.613719732558181
4040,No,Air Miles,Postcard,Low,1,No,High,2,1,5,Yes,6.864586783580759
4041,No,Points,Letter,Low,1,Yes,Medium,2,more than 1,3,Yes,7.054233745360861
4042,No,Cash Back,Postcard,Medium,1,No,Medium,1,1,3,No,7.165493475060845
4043,No,Air Miles,Letter,High,1,No,Medium,2,1,4,No,7.122665025369243
4044,No,Cash Back,Letter,Low,1,No,Medium,1,1,3,Yes,6.649955581012225
4045,No,Points,Postcard,Low,more than 1,No,Low,2,1,2,Yes,6.6110324618782075
